title,url,ingredients,steps
닭봉간장조림~ 십년째 만들어 먹는 양념 공유해요!,https://www.10000recipe.com/recipe/6940325,닭봉 20개; 우유 적당히; 대파 1/2대; 소주 1/2컵; 간장 5숟가락; 설탕 2숟가락; 식초 2숟가락; 청주 2숟가락; 케첩 1숟가락; 물엿 1숟가락,"1. 닭봉 2팩, 갯수로는 20개를 준비해요 | 2. 닭봉이 잠기게 우유를 부은 후 30분간 재워 잡내를 제거해줍니다 | 3. 30분 후, 우유를 헹궈내고 체에 밭쳐 물기를 빼주세요 일반적인 냉장닭 밑손질은 여기서 마무리하고 Step6으로 가세요~ | 4. 냉동닭이나 잡내가 심한 냉장닭은 데치는 과정을 추가해주세요(선택사항) | 5. 팔팔 끓는 물에 닭과 소주 반컵을 넣고 3분간 데친 후 하나하나 씻어줍니다 ^^ | 6. 오목한 조림팬에 간장 5, 설탕 2, 식초 2, 청주 2, 케첩 1, 물엿 1을 넣어 섞은 다음 | 7. 닭을 담고 대파 반대를 큼직하게 잘라 넣고 | 8. 양념과 재료를 고루 섞어 뚜껑을 덮고 중불로 20분간 조려줍니다 중불 | 9. 중강중간 뚜껑을 열고 위아래 위치를 고루 바꿔가며 조려주세요~ 물을 넣지 않았지만 자박자박 수분이 나오면서 타지 않아요 ^^ | 10. 중불로 20분 졸여낸 모습입니다~ 색이 많이 달라졌죠? 이제 뚜껑을 열고 국물이 졸아들도록 중강불로 10분 정도 더 조려주면 윤기가 반짝반짝 나면서 완성됩니다!! 중강불 | 11. 대파는 건져내고 담아주세요~ 양념, 닭, 대파 섞어 뚜껑덮고 중불 20분, 뚜껑열고 중강불 10분, 중간중간 섞어주기~ 간단하죠 :) | 12. 한입에 쏙쏙 집어먹기도 좋고 무엇보다 양념이 진짜 찐으로 맛있으니까 꼭 한번 만들어보세요~ 다진 땅콩이나 쪽파를 올려도 좋습니다 | 13. 단짠단짠으로는 표현하기 부족한 닭봉간장조림~ 딱 한번만 만들어 보면 자주 만나고 싶은 단골메뉴가 될거예요 :D"
백파더 백종원 에그치즈토스트 ~ 간단한데 맛은 최고!,https://www.10000recipe.com/recipe/6939543,식빵 2조각; 계란 3개; 체다슬라이스치즈 4개; 과일잼 또는 설탕; 소금; 버터 또는 식용유,"1. (토스트 2개 만드는 양입니다 ) 계란 3개과 버터를 준비합니다 | 2. 식빵2장, 체다슬라이스치즈 4장, 과일잼을 준비합니다 | 3. 계란 3개를 깨뜨려 소금을 약간만 뿌려 곱게 풀어 주세요 | 4. 중 사이즈의 팬을 사용하시면 좋아요. 약불에 버터를 녹여 주세요 버터가 없다면 식용유를 사용하세요 | 5. 계란물 1.5개(절반)의 양을 부어 주세요 | 6. 계란이 가장자리가 익고 가운데 부분이 몽글하게 익으면 가운데 식빵을 1개 올려 주세요 . 계란을 지단처럼 뻑뻑하게 익히지 마시고, 보드랍게 살짝만 익혀야 먹을때 부드럽고 맛도 좋아요 | 7. 그리고 계란과 빵을 함께 뒤집어 주세요 . 뒤집개 2개 사용하시면 편해요 이때부터 아주 약불을 유지해 주세요 | 8. 빵 밖으로 나온 계란의 가장자리 네 부분을, 뒤집개와 집개를 이용해 접어서 위로 올려 줍니다 (이 때 손이 빠르지 않으시면 불을 잠시 꺼두세요 빵이 타버릴수 있어요) | 9. 반듯하게 예쁘게 접어 올리지 않으셔도 되요 ^^ | 10. 계란 위에 치즈 2장을 사용해~ 빈곳 없이 채워 올려 주세요 . | 11. 치즈 위에 과일잼을 바릅니다 , 가장 자리 부분을 빼고 발라야 접었을 때 밖으로 새어나오지 않아요 . ( 잼이 없으면 설탕을 뿌려 주세요) | 12. 빵 가운데를 뒤집개로 눌러서 자국을 내어 주세요 | 13. 자르는 것이 아니라 자국만 내어주시는 거랍니다 | 14. 그리고 자국낸 쪽을 안으로 반접어 주시면 완성입니다 | 15. 맛있고 간단한 백종원 에그치즈토스트 완성입니다~ 레시피는 간단한데 먹어 보면 깜짝 놀랄맛 ~ 파슬리가루 있으심 뿌려주시면 더 이쁘고 먹음직스러워요^^ | 16. 에그드랍 사드실 필요 없어요 . 꼭 만들어 보세요 ^^"
계란말이케이크,https://www.10000recipe.com/recipe/6938068,계란 8개; 카놀라유 2~3T; 빨강파프리카 1T; 노랑파프리카 1T; 다진당근 1T; 다진파 2T; 다진양파 1T; 맛소금 1/2ts; 설탕 1ts; 맛소금 1/3ts; 설탕 2/3ts; 참기름 1ts; 케찹; 어린잎,"1. 계란은 8개 준비해 주세요. 계란말이가 어느정도 도톰해야 케이크 모양이 예쁘게 나오기 때문에 6개 이상 사용하시는게 좋아요. 넓은볼 두개를 준비해 계란 흰자와 노른자를 나눠줍니다. | 2. 계란흰자, 노른자에 위 분량만큼 맛소금, 설탕, 참기름을 넣고 젓가락으로 잘 섞어줍니다. 흰자는 알끈을 잘 풀어가며 섞어주세요. 참기름은 노른자에만 넣어줍니다 | 3. 당근, 피망, 양파, 파는 잘게 잘게 다져줍니다. 약간의 색감을 위한거라 1스푼정도 씩이면 충분해요. 꼭 이재료가 아니더라도 냉장고에 있는 색감있는 자투리 야채 활용해주시면 됩니다^^ | 4. 잘게다진 야채는 흰자에 모두 넣고 잘 섞어줍니다. 야채는 노른자에 넣지 않아요!! 흰자에 모두 넣어주세요. | 5. 계란말이 팬에 기름을 살짝 두르고 사진처럼 키친타올로 닦아주세요. 계란말이는 기름양과 불조절이 제일 중요해요. | 6. 키친타올로 닦아내고 이 사진처럼 팬에 살짝 묻어있는 정도의 양만 남겨주세요. 도톰하게 하려고 팬의 좁은면을 앞으로 오게 해서 만들었어요. 기름이 너무 많거나 불이 세면 계란이 튀겨지기 때문에 모양이 울퉁불퉁 하거나 겉면이 노릇노릇해져요 | 7. 팬이 예열되면 불을 제일 약한불로 줄여주세요. 계란 흰자부터 붓고 끝에서 부터 돌돌 말아주세요. 약불 야채는 한군데 뭉치지 않고 고르게 잘 펴지게 해주세요. | 8. 끝까지 돌돌 말고 팬 빈공간에 다시 기름을 살짝 두르고 키친타올로 닦아서 팬에 살짝 묻어있는 정도만 남겨주세요. | 9. 빈공간에 남은 흰자를 또 붓고 이어서 말아줍니다. 계란을 이을때 말아두었던 계란과 새로부은 계란 사이에 틈이 있을경우 계란말이가 끊기니 사진처럼 빈공간이 없도록 계란물을 채워주세요. | 10. 위과정을 반복하며 말아주고 흰자를 다 썼으면 노른자를 흰자에 이어 부어 말아줍니다. | 11. 흰자보다 노른자 양이 적어서 부족할수 있으니 알뜰이 주걱 같은걸로 싹싹 긁어서 알뜰하게 사용해주세요. | 12. 끝까지 돌돌 말아주고 팬 벽면에 붙여서 뒤집개로 살짝 눌러서 각을 잡아줍니다. | 13. 좁은양옆면은 이렇게 세워서 각을 잡아주세요. | 14. 완성된 계란말이는 도마로 옮기고 충분히 식혀줍니다. (식힌다음에 잘라야 모양이 깔끔하게 잘 나와요) | 15. 가로 양쪽면이 케이크 뒷면이 되도록 사진처럼 잘라줍니다. | 16. 마지막으로 데코!! 케찹으로 동그랗게 짜주고~ | 17. 작은 어린잎을 올려 데코해주세요."
빨리 지나가서 요리가 멈춰진 백파더 백종원 간단토스트! 에그치즈토스트 만들기,https://www.10000recipe.com/recipe/6937518,달걀 2개; 소금 약간; 식빵 1개; 치즈 1장; 설탕 1/2숟가락,1. 볼에 달걀과 소금을 약간 넣어 잘 풀어요. 볼 | 2. 예열된 팬에 기름을 두르고 달걀물을 넣어요 팬 | 3. 달걀이 다 익기 전에 식빵을 올려요. | 4. 달걀과 식빵이 붙으면 뒤집어 식빵 사이즈에 맞게 달걀을 올려 접어요. | 5. 달걀 위에 치즈를 올리고 설탕을 뿌려요. | 6. 반을 접어 완성해요.
자박자박 국물 넉넉한 오징어볶음 만들기,https://www.10000recipe.com/recipe/6935097,오징어 두마리 400g; 양파 1개; 대파 1대; 식용유 1숟가락; 물 1컵; 고추장 3.5숟가락; 청양 고춧가루 2숟가락; 고춧가루 2숟가락; 간장 2숟가락; 설탕 1숟가락; 물엿 1.5숟가락; 다진 마늘 1.5숟가락; 맛술 1숟가락; 후추 약간; 참기름 1숟가락; 통깨 1숟가락,1. 제일 먼저 분량의 양념장을 만들어 숙성시켜요 1. 반나절 이상 숙성시킬수록 맛있어요 2. 매운것을 못 드시면 고춧가루 4를 넣어요 3. 청양고춧가루가 없으면 청양고추를 썰어 준비해요 | 2. 양파는 채썰고 | 3. 대파는 송송 썰어요 | 4. 오징어는 몸통 안쪽에 사선으로 칼집을 넣어 주고 반 갈라 굵직하게 썰어줍니다 칼집을 내주면 간이 더 잘배요 | 5. 다리도 먹기 좋게 잘라요 | 6. 중강불로 달군 팬에 식용유1을 두르고 오징어와 양파를 넣어 볶아 주세요 전 과정 중강불로 조리합니다. | 7. 오징어 겉이 하얗게 익으면 양념과 물 한 컵을 넣어 줍니다 | 8. 한소끔 끓으면 대파를 넣고 간을 보세요 청양고추 추가는 이 과정에서 진행하세요~ | 9. 싱거우면 간장 단맛은 올리고당을 추가해요 기호에 따라 물을 더 추가하셔도 됩니다~ | 10. 간을 맞추었다면 참기름과 통깨를 넣어 한번 더 섞어주면 완성입니다 1. 좋아하는 면을 따로 삶아 곁들이세요~ 2. 당면이나 떡은 함께 넣고 끓이면 됩니다~
백종원 돼지갈비찜 황금레시피,https://www.10000recipe.com/recipe/6934624,돼지갈비 1.2kg; 당근 1/2개; 양파 1개; 새송이버섯 2개; 감자 2개; 무 5cm 1토막; 대파 3뿌리; 물 500ml; 청양고추 3개; 간장 2컵; 물 2컵; 맛술 1컵; 설탕 1컵; 참기름 1/3컵; 다진마늘 1/2컵; 다진파 1컵; 생강가루 1스푼; 후추 0.5스푼; 건표고 1/2컵,"1. 갈비는 한번 씻어내고 찬물에 담궈 핏물을 빼주세요 중간중간 물을 바꿔주시고요~ 반나절~한나절정도 핏물을 빼주시면 좋아요 | 2. 양념장을 만들었어요 백종원쌤은 다진생강을 넣었는데 저는 생강가루를 넣어주었어요 | 3. 핏물뺀 갈비에 양념장을 갈비가 자작하게 잠길정도만 부어주세요 양념장은 다 넣지 마시고 절반 넣고 끓이면서 부족하면 추가해 주세요. | 4. 그리고 오래 끓일것을 감안하여 물 500ml도 추가하여 중불로 끓였어요 중간중간 거품은 걷어주세요 | 5. 갈비가 끓는동안 야채를 손질해주세요 | 6. 당근,무,감자는 모서리를 날려 동그랗게 손질해주세요 나머지 야채들은 고기크기 정도로 잘라주세요 감자 손질법 레시피​ | 7. 40분정도 졸였어요 그리고 무를 먼저 넣어 무가 말캉해질정도로 졸여주세요 | 8. 무가 익으면 감자,당근,양파,버섯을 넣고 졸여주세요 국물이 부족하면 물을 추가하여 졸여주시면 된답니다 | 9. 당근과 감자가 익으면 대파,고추를 넣고 색이 죽지않을정도로만 졸여 마무리해주시면 완성이에요"
♥[신혼밥상] 팽이버섯 덮밥,https://www.10000recipe.com/recipe/6933760,팽이버섯 1봉; 대파 1줌; 양파 1/2개; 달걀 1개; 참기름 약간; 통깨 적당히; 간장 2숟가락; 굴소스 0.5숟가락; 설탕 0.5숟가락; 맛술 2숟가락; 물 3큰술,"1. 팽이버섯은 3등분으로 자르고 양파와 대파는 채썰어주세요. | 2. 간장 2, 맛술 2, 물 3, 굴소스 0.5, 설탕 0.5숟가락을 넣고 소스를 만들어주세요. 다진마늘 약간(커피스푼1) 넣어주면 더 맛있어요. 물론 생략가능! | 3. 달군팬에 기름을 두르고 대파, 양파, 팽이버섯을 넣고 숨이 죽을 만큼 살짝 볶아주세요. | 4. 소스를 부어주세요. | 5. 국물이 자작자작해질때까지 조려주면 완성! | 6. 국물이 자작해질 동안 달걀프라이 하나 ^^ 노른자 터트려 함께 비벼드시면 꿀맛! | 7. 밥을 담고 달걀프라이를 올린 다음 흰자 위로 팽이버섯 비~잉 참기름 톡~통깨 뿌려주면 초간단 초저렴 든든한끼 완성!"
#최애반찬#소세지강정,https://www.10000recipe.com/recipe/6933414,비엔나 소세지 30개; 양파 1개; 캐첩 5큰술; 간장 1스푼; 설탕 1스푼; 식초 1스푼; 굴소스 1스푼; 올리고당 1스푼,"1. 소세지 슥슥 칼집을 넣어주세요. | 2. 끓는 물에 살짝 데쳐 주세요. 데쳐주면 기름기도 빠지고 칼집도 선명해진답니다. | 3. 캐첩 5스푼, 간장 1스푼, 굴소스 1스푼, 설탕 1스푼, 식초 1스푼을 넣고 양념장을 만들어 주세요. 다진마늘을 약간 넣어주면 양념치킨 맛이 나요. | 4. 달군팬에 양파 등을 볶아주세요. | 5. 데친 소세지를 넣어주세요. | 6. 양념장을 넣고 달달 볶아주세요. | 7. 윤기 및 달달한 맛을 추가하기 위해 올리고당 한바퀴만 둘러주면 밥도둑 최애반찬 완성입니다."
최애반찬 소시지 감자조림,https://www.10000recipe.com/recipe/6932924,감자 2개; 비엔나소시지 10여개; 청양고추 2개; 식용유 2스푼; 식초 1티스푼; 간장 2스푼; 굴소스 1스푼; 물 1/2컵; 다진마늘 0.5스푼; 맛술 2스푼; 황설탕 0.5스푼; 올리고당 1.5스푼; 참기름 약간; 후추 약간; 깨소금 약간,"1. 재료 준비해 주세요~ | 2. 감자는 먹기 좋은 크기로 썰고 청양고추는 송송 썰고 비엔나소시지는 끓는 물에 한번 샤워시켜 준 다음 이등분해 썰어주면 재료 준비 끝! | 3. 팬에 기름 약간 두르고 감자 넣고 1~2분 볶아 기름코팅을 시켜 준 다음 물 반컵 넣어 주세요~ 감자 기름에 볶은 후 조리면 잘 부서지지도 않고 간도 잘 배여요~ | 4. 적힌 분량의 간장, 굴소스, 황설탕, 맛술, 다진마늘, 올리고당을 넣어 주세요~ | 5. 소시지 넣고 한번 휘저어 섞은 후 뚜껑 닫고 감자가 익도록 3분 정도만 끓여 주세요~ | 6. 마지막에 식초 1티스푼 넣고 센불로 볶아 식초향 날린 후 청양고추 넣고 한번 뒤적거려 준 다음 불 끄고 참기름, 깨소금 , 후추 약간 넣어 마무리 하면 완성! | 7. 슴슴하게 간이 적당하게 배여 밥반찬으로 넘 좋은 소시지 감자조림입니다"
양배추 참치덮밥 /Cabbage tuna bowl of rice,https://www.10000recipe.com/recipe/6930961,참치캔 100g; 양배추 170g; 양파 1/2개; 대파 1대; 식용유 2Ts; 쌀밥 180g; 고춧가루 1Ts; 고추장 1Ts; 올리고당 1Ts; 굴소스 1Ts,"1. 참치캔은 기름을 제거한다. | 2. 양배추는 사각으로 잘라 준다. | 3. 양파는 사각으로 잘라 준다. | 4. 대파는 송송 썰어 준다. | 5. 프라이팬에 식용유, 대파를 넣고 향이 날 때까지 볶는다. | 6. 대파의 향이 나면 양배추를 넣고 볶는다. | 7. 양파를 넣고 볶는다. | 8. 고춧가루, 고추장, 참치, 올리고당, 굴 소스를 넣고 볶는다. | 9. 그릇에 밥을 담아 준비한다. | 10. 밥위에 덮밥소스를 올려준다."
고소하고 상큼한 일본식 오이토마토무침,https://www.10000recipe.com/recipe/6930302,오이 1개; 완숙토마토 1개; 꽃소금 약간; 설탕 2작은술; 깨소금 2큰술; 현미식초 2작은술; 양조간장 1큰술; 참기름 1작은술,1. 오이와 토마토는 깨끗이 씻어 주고 (토마토가 작아서 두개 했어요) 오이 표면에 있는 오돌도톨한 부분을 살짝 제거 해 주세요 | 2. 오이는 반으로 잘라서 씨를 제거 해 주고 ~ | 3. 오이는 1.5cm 정도로 썰어 주고 ~ | 4. 꽃소금 약간 넣어 섞어 준 다음 10분 절임 하고 ~ | 5. 키친타올에 수분기 제거 하고 ~ | 6. 볼에 담아 주세요 | 7. 토마토는 십자로 썰어 주고 다시 반으로 잘라서 ~ | 8. 씨를 제거 해 주세요 | 9. 양념 만들어 주고 ~ | 10. 깨소금은 바로 곱게 갈아 주면 더 맛있어요 | 11. 양념은 잘 섞어 주세요 | 12. 볼에 오이와 토마토 담아 주고 ~ | 13. 양념 넣어 주고 ~ | 14. 살살 버무려 주면 됩니다 | 15. 접시에 담아 주고 ~
신전보다 맛있는 스팸마요 덮밥,https://www.10000recipe.com/recipe/6929691,스팸 1/2개; 계란 1개; 마요네즈 취향껏; 김 취향껏; 진간장 4스푼; 물 4스푼; 설탕 2스푼,"1. 스팸은 작은크기로 깍뚝 썰기해서 팬에 노릇하게 구워 준비해주세용 약불 | 2. 계란은 잘풀어 스크램블을 만들어 준비해줍니당 약불 | 3. 간장4,설탕2,물4스푼을 팬에 넣고 15초간 졸여 주세용 약불 불을 끈 후에도 금방 걸쭉해지니 너무 많이 끓이지는 마세용^^ | 4. 밥한공기에 계란과 스팸을 얹고 소스를 넣은후 마요네즈를 취향껏 뿌려 줍니다. 김가루도 얹어주면 꿀맛♡♡"
♥[신혼밥상] 5분 반찬 상추겉절이,https://www.10000recipe.com/recipe/6929388,상추 20장; 고춧가루 2큰술; 다진마늘 1큰술; 간장 1큰술; 설탕 1스푼; 식초 2큰술; 참기름 1큰술; 통깨 1큰술,"1. 상추를 썰거나 손으로 뜯어주세요. | 2. 큰 볼에 고춧가루2, 다진마늘 1, 간장 1, 설탕1, 식초2, 참기름1, 통깨1을 넣고 섞어주세요. | 3. 상추를 한쪽에 몰아준 다음 상추를 조금씩 잡아서 양념장을 조금씩 무침 반복! 그래야만 간 조절에 실패 없음! 한꺼번에 무쳐주면 편하지만 상추양에 따라 양념장이 많거나 부족할 상황 예방! | 4. 통깨 팍팍! 손목에 힘을 빼고 아주 살살살 버무려 주면 완성! | 5. 샐러드처럼 드셔도 좋고, 밥 넣고 상추 넣고 참기름 쪼르륵해서 비빔밥해서 드시면 이 또한 별미 중의 별미!"
대용량 반찬 백종원 진미채 볶음,https://www.10000recipe.com/recipe/6929139,진미채 200g; 마요네즈 2스푼; 참기름; 통깨; 고추장 2스푼; 고춧가루 2스푼; 황설탕 2스푼; 물엿 2~3스푼; 물 5스푼,"1. 진미채 200g, 먹기 좋은 길이로 자르고 | 2. 볼에 담고 마요네즈 2스푼 넣고 | 3. 조물조물 버무리고 | 4. 팬에 분량의 양념 재료 넣고 섞고 | 5. 보글보글 끓어 오르면 불 끄고 한 김 식히고 | 6. 한 김 식힌 양념장에 마요네즈 버무린 진미채 넣고 골고루 버무린다 | 7. 참기름, 통깨 약간 넣고 끝~ 든든한 밑반찬 진미채 볶음 맛있게 드세요"
집밥으로 술안주로~ 닭갈비 레시피 끝판왕!! 파는 닭갈비 비법을 담았슴돠ㅋ~^^,https://www.10000recipe.com/recipe/6928209,닭다리살 800g; 양파 1/2개; 양배추 200g; 대파 1뿌리; 깻잎 1묶음; 떡볶이용 떡 300g; 고구마 1개; 당근 150g; 생강술 또는 맛술 3T; 후추 약간; 설탕 3T; 고추가루 4T; 통깨 2T; 카레가루 1T; 다진마늘 2T; 고추장 4T; 맛술 2T; 간장 3T; 물엿 3T; 소금 2t; 도마; 조리용나이프; 비닐백; 볼; 볶음팬; 요리스푼,"1. 닭은 먹기좋은 크기로 잘라 생강술이나 맛술을 뿌리고, 후추를 약간만 뿌려 재워두세요. 닭을 우유에 담궜다 사용하면 육질이 훨씬 부드럽고, 맛술에 재울땐 비닐봉투에 넣어 묶어두면 뒤집기도 편하고 좋아요. | 2. 양파는 1Cm 굵기로 채썰어 주세요. | 3. 고구마는 껍질을 벗기고 1.5Cm 정도의 손가락 굵기로 썰어 썰어주세요. | 4. 당근은 1Cm 굵기 원형으로 자른뒤 폭 0.5Cm 로 채썰어주세요. | 5. 깻잎은 겹쳐서 2~3Cm 폭으로 썰어 뭉치지 않게 손으로 털어 주세요. | 6. 대파는 굵게 어슷썰거나, 반을 갈라 5Cm 길이로 썰어도 괜찮아요. 원하는 모양으로 썰어주세요~^^ | 7. 양배추는 조금 굵게 2~3Cm 폭으로 잘라 큼직하게 썰어두세요. | 8. 떡도 손가락 굵기로 썰거나, 떡볶이용 떡을 이용할때는 서로 떼어서 다른 야채들과 함께 준비해 두세요. | 9. 모든 양념장을 한데 섞어주세요. 양념장 계량은 수저에 수북히가 아니고 깍아서 계량해야 양념이 남지 않아요~ | 10. 팬에 기름을 살짝 두르고 닭과, 양념장은 1/3만 남기고 모두넣어 볶아주세요. 불을 중불로 쎄지 않게 볶아야 고기가 타지 않아요. | 11. 고기의 겉면이 익으면 양파, 당근, 양배추, 고구마를 넣고 볶아주세요. 불은 중불로 하세요. 불이쎄면 기름이 엄청튀고 양념이 타요. | 12. 고기가 반정도 익고 양파가 투명해질 정도로 볶았으면 물 한컵, 남은 양념을 넣고 고기가 속까지 잘익도록 해주세요. 물을 넣은 뒤에는 쎈불로 끓여 주세요. 너무 오래 끓이면 야채만 물러져요. | 13. 국물이 어느정도 졸아들면 대파와 떡을 넣고 볶아주세요. 국물이 조금 남아있어야 떡도 익어요. 너무 졸았을때 넣지 마세요. | 14. 국물이 다 졸아들고 기름이 겉돌때까지 충분히 볶은 뒤에 깻잎을 올리고 불을 꺼주시면 완성입니다.^^"
매운 팽이버섯 조림 간단 반찬/술안주/맥주안주/소주안주 굿굿!!,https://www.10000recipe.com/recipe/6927971,팽이버섯 1봉지; 고추장 1스푼; 진간장 1스푼; 설탕 1.5스푼; 다진마늘 1스푼; 물 2스푼,1. 팽이버섯 밑둥을 자르고 한입 크기 덩어리로 분리해줍니다 | 2. 팬에 기름을 두르고 팽이버섯을 앞뒤로 30초씩 구워 줍니다 강불 | 3. 분량의 소스를 팽이버섯 위에 부어 줍니다 | 4. 앞뒤로 30초씩 조려 주면 완성!
즉석 목살 양념구이~ 달큰한 양념소스가 정말 맛있습니다.,https://www.10000recipe.com/recipe/6925795,돼지목살 300g; 설탕 1T; 진간장 1-1/4T; 물엿 2T; 간마늘 1/2큰술; 생강가루 1꼬집; 맛술 1T; 굴소스 1/2T; 후추가루 1꼬집; 대파 다진거 1큰술; 믹싱볼; 요리스푼; 프라이팬; 휴대용가스렌지; 요리용집게; 주방가위; 계량컵,1. 페이지속 레시피 동영상 시청과!! 유튜브 구독은 레시피 제작에 커다란 힘이 됩니다!! 즉석양념 재료를 모두 넣고 설탕이 완전히 녹을때 까지 잘 저어주세요. | 2. 프라이팬을 충분하게 예열 한 다음 목살을 구워 주세요. 불이 너무 약하면 고기에서 육즙이 다 빠져 나오고 비린내도 날수 있습니다~ 꼭 쎈불에 양면을 구워 주세요. 나중에 양념에 조릴거라 안쪽까지 다 안익어도 됩니다~ 겉면이 노릇해 질때까지만 구워주세요. | 3. 목살의 양면이 노룻해지면 양념장을 골고루 끼얹어 주세요. | 4. 양념장을 부은 다음 물 20cc 정도를 부어주세요. 양념장을 만드실때 함께 넣어도 상관없습니다. | 5. 30초 정도 바글바글 끓여 주다가 불을 완전히 줄이고 고기를 먹기 좋은 크기로 잘라주세요. 불을 안줄이고 자르면 양념장에 수분이 순식간에 증발해 버려서 양념이 타기 시작합니다. 커팅 할때는 불을 완전히 줄이고 커팅 해주세요~ | 6. 커팅을 완료 하셨으면 불을 강하게 두고 주걱으로 잘 저어 가면서 양념을 졸여 주면 됩니다. 시잔처럼 양념이 거의다 졸여져서 수분이 안보일때까지 졸여 주시면 됩니다~ | 7. 완성입니다~ 윤기가 파르르 한게 정말 맛있엇어요~ 밥반찬으로도 술안주로도 강추 입니다~ 페이지속 레시피 동영상 시청은 레시피 제작에 커다란 힘이 됩니다.
"sns 마요네즈 마늘빵, 에어프라이어 마늘빵 만들기, 트위터 마늘빵, 식빵요리",https://www.10000recipe.com/recipe/6924053,식빵 2장; 마요네즈 3숟갈; 설탕 2숟갈; 다진마늘 1숟갈; 소금 1꼬집,"1. 그릇에 마요네즈, 설탕, 소금, 다진마늘을 넣고 골고루 섞어주세요. *설탕, 소금, 마늘, 마요네즈 순서로 계량하면 숟갈 한개로 끝나요 :) *설탕을 다 녹이는게 아니라 재료가 서로 골고루 섞일정도만 섞어요. | 2. 소스를 2등분하여 빵에 골고루 펴발라주세요. *소스가 도톰하게 발려야 겉은 바삭하고 속은 쫀득해요. *식빵도 좋고 바게트빵도 좋아요. | 3. 에어프라이어에 넣고 180℃에서 8분간 구워주세요. 에어프라이어 위가 살짝 노릇할정도만 구워야 속이 쫀득합니다. | 4. 막 구워진 상태에서 먹어야 가장 맛이 좋습니다."
